context.span_id,question,answer
0c37af386ba1a255,Prepare a CMA for 231 Riverside Drive,"I found two listings at 231 Riverside Drive. Which one would you like to use for the CMA?

1. **1st Listing**
   - Price: $284,900
   - MLS Number: V4932615
   - Status: Active
   - Beds: 2
   - Baths: 2
   - Unit: 1008-1

2. **2nd Listing**
   - Price: $379,900
   - MLS Number: V4934197
   - Status: Active
   - Beds: 3
   - Baths: 3
   - Unit: 1210-1

Please let me know your choice."
3f63048dec1f6981,Prepare a CMA for 231 Riverside Drive,The Comparative Market Analysis (CMA) for 231 Riverside DRIVE Unit 1210-1 has been prepared. You can view it [here](http://231-riverside-drive-unit-1210-1.rechat.site).
3ec39f6353e7a57e,Prepare a CMA for 2408 Victory Park Lane,"I found three listings at 2408 Victory Park Lane:

1. **Unit 842**
   - **Price:** $450,000
   - **Status:** Active
   - **Beds:** 1
   - **Baths:** 2
   - **MLS Number:** 13286681

2. **Unit 836**
   - **Price:** $739,000
   - **Status:** Active
   - **Beds:** 2
   - **Baths:** 2.1
   - **MLS Number:** 13320337

3. **Unit 734**
   - **Price:** $350,000
   - **Status:** Sold (Closed at $310,000)
   - **Beds:** 1
   - **Baths:** 1
   - **MLS Number:** 11908056

Which one would you like to use for the CMA?"
fe1336aed7686b2e,Prepare a CMA for 2408 Victory Park Lane,"The Comparative Market Analysis (CMA) for the listing at 2408 Victory Park Lane Unit 836 is ready. You can view it [here](http://2408-victory-park-lane-unit-836.rechat.site).

Is there anything else you need help with?"
789f4367276f1d1b,Can you please make a market analysis for 550 Okeechobee Boulevard,"Which one of the following listings do you want to use for the market analysis?

1. **Listing 1:**
   - **Price:** $779,000
   - **MLS Number:** R10950757
   - **Status:** Active
   - **Beds:** 2
   - **Baths:** 2
   - **Address:** 550 Okeechobee Boulevard Unit 501

2. **Listing 2:**
   - **Price:** $685,000
   - **MLS Number:** R10882615
   - **Status:** Active
   - **Beds:** 2
   - **Baths:** 2
   - **Address:** 550 Okeechobee Boulevard Unit 706

3. **Listing 3:**
   - **Price:** $2,500
   - **MLS Number:** RX-10884591
   - **Status:** Sold
   - **Beds:** 1
   - **Baths:** 1
   - **Address:** 550 Okeechobee Boulevard Unit Mph-16

Please select the listing number you want to use."
c6747d9dbb7e20d2,Can you please make a market analysis for 550 Okeechobee Boulevard,"I have successfully created a Comparative Market Analysis (CMA) for the property at 550 Okeechobee Boulevard, Unit Mph-16. You can view it using the following link:

[CMA for 550 Okeechobee Boulevard Unit Mph-16](https://550-okeechobee-boulevard-unit-mph-16.rechat.site)"
1d3fa99d75794c9b,Can you please make a market analysis for 255 Dolphin Point,"There are two listings available for 255 Dolphin Point. Please select the one you want to use for the market analysis:

1. **1st listing**
   - **Price**: $2200
   - **MLS Number**: U8226639
   - **Status**: Active
   - **Beds**: 1
   - **Baths**: 1
   - **Address**: 255 Dolphin POINT Unit 1012

2. **2nd listing**
   - **Price**: $3500
   - **MLS Number**: U8198816
   - **Status**: Active
   - **Beds**: 2
   - **Baths**: 2
   - **Address**: 255 DOLPHIN POINT Unit 813

Please specify which listing you'd like to use."
c08e5ea3e3ccd248,Can you please make a market analysis for 255 Dolphin Point,The Comparative Market Analysis (CMA) for 255 Dolphin Point Unit 813 has been created. You can view it [here](https://255-dolphin-point-unit-813.rechat.site).
a784d9dfa03d259b,Make a CMA for 148 Ocean Ave,"Please select one of the following listings to use for the Comparative Market Analysis (CMA):

1. **1st Listing**
   - **Price:** \$1400
   - **MLS Number:** 210004524
   - **Status:** Active
   - **MLS:** HCMLS
   - **Address:** 148 OCEAN AVE

2. **2nd Listing**
   - **Price:** \$1000
   - **MLS Number:** 210004529
   - **Status:** Active
   - **MLS:** HCMLS
   - **Address:** 148 OCEAN AVE

Please let me know which one you'd like to use."
9002f082100eed27,Make a CMA for 148 Ocean Ave,The Comparative Market Analysis (CMA) for 148 Ocean Ave is ready. You can view it [here](http://148-ocean-ave.rechat.site).
7aded1ebd70bce1a,Prepare a CMA for 360 Shore Road,"Great! There are multiple listings available for 360 Shore Road. Please select the one you'd like to use for the Comparative Market Analysis (CMA):

1. **Unit 2K**:  
   - Price: $789,000
   - Bedrooms: 2
   - Bathrooms: 2
   - MLS Number: 3435897
   - Status: Active

2. **Unit 3I**:  
   - Price: $589,000
   - Bedrooms: 1
   - Bathrooms: 2
   - MLS Number: 3526798
   - Status: Active

3. **Unit 4G**:  
   - Price: $629,000
   - Bedrooms: 1
   - Bathrooms: 1.1
   - MLS Number: 3488865
   - Status: Active

Which one would you like to use for the CMA?"
37d5d0e98d2f925a,Prepare a CMA for 360 Shore Road,"I have prepared the Comparative Market Analysis (CMA) for the listing at 360 Shore Road Unit 3I. You can access it using the following link: 

[360 Shore Road Unit 3I CMA](https://360-shore-road-unit-3i.rechat.site)"
6130757cd3b754af,Create a CMA for 1400 Noxon Rd,"The Comparative Market Analysis (CMA) for 1400 Noxon Rd has been created. You can view it [here](https://1400-noxon-rd.rechat.site).

Is there anything else you need help with?"
c429c1fbd2f6b73e,Prepare a CMA for 42 Main Street,"We've found multiple listings for ""42 Main Street."" Please choose the one you want to use for the Comparative Market Analysis (CMA):

1. **1st listing:** 
   - **Price:** $2,749,000
   - **MLS Number:** 7753535
   - **Beds:** 3
   - **Baths:** 2
   - **Address:** 42 Main Street Unit 10-F

2. **2nd listing:** 
   - **Price:** $898,000
   - **MLS Number:** 3473654
   - **Beds:** 2
   - **Baths:** 2
   - **Address:** 42-35 Main Street Unit 5G

3. **3rd listing:** 
   - **Price:** $1,895,000
   - **MLS Number:** 3474416
   - **Beds:** 2
   - **Baths:** 2
   - **Address:** 42 Main Street Unit 5A

Please let me know which listing you would like to use."
df57ff182fb41ccf,Prepare a CMA for 42 Main Street,"The Comparative Market Analysis (CMA) for 42-35 Main Street Unit 5G has been prepared. You can view it [here](https://42-35-main-street-unit-5g.rechat.site).

Is there anything else you'd like to do?"
61cfbdc479b46710,Prepare a CMA for 1400 Milham Avenue,"I found multiple listings for 1400 Milham Avenue. Please select the specific listing you want to use for the CMA:

1. **1st Listing**
   - Price: $44.31
   - MLS Number: 24002824
   - Status: Active
   - Beds: 0
   - Baths: 0
   - Address: 1400 W Milham Avenue Unit 117

2. **2nd Listing**
   - Price: $44.31
   - MLS Number: 24002828
   - Status: Active
   - Beds: 0
   - Baths: 0
   - Address: 1400 W Milham Avenue Unit 112

3. **3rd Listing**
   - Price: $44.31
   - MLS Number: 24002827
   - Status: Active
   - Beds: 0
   - Baths: 0
   - Address: 1400 W Milham Avenue Unit 113

4. **4th Listing**
   - Price: $44.31
   - MLS Number: 24002825
   - Status: Active
   - Beds: 0
   - Baths: 0
   - Address: 1400 W Milham Avenue Unit 114

Please choose the appropriate option."
e3bae8dd40607a4e,Prepare a CMA for 1400 Milham Avenue,The Comparative Market Analysis (CMA) for 1400 W Milham Avenue Unit 114 has been prepared. You can view it [here](http://1400-w-milham-avenue-unit-114.rechat.site).
c9ae45f4008c8b94,Can you please make a market analysis for 733 32nd St,"Please choose one of the following listings for the market analysis:

1. **1st listing**
   - Price: $2300
   - MLS Number: 210003055
   - Status: Active
   - MLS: HCMLS
   - Address: 733 32ND ST

2. **2nd listing**
   - Price: $1300
   - MLS Number: 220012955
   - Status: Active
   - MLS: HCMLS
   - Address: 733 32ND ST
  
Which one would you like to use?"
34c1a6b05584a9de,Can you please make a market analysis for 733 32nd St,The Comparative Market Analysis (CMA) for 733 32nd St is ready. You can access it [here](https://733-32nd-st.rechat.site).
2ceccce8fff260a0,Make a CMA for 80 River St,"We have multiple listings for ""80 River St."" Please choose one of the following options:

1. Listing 1: Price: $5467, MLS Number: 210003276
2. Listing 2: Price: $4271, MLS Number: 210001742
3. Listing 3: Price: $4569, MLS Number: 210003348
4. Listing 4: Price: $4600, MLS Number: 210024356
5. Listing 5: Price: $4300, MLS Number: 210018431

Which listing would you like to select for the CMA?"
e1cbd10eaa9bd839,Make a CMA for 80 River St,"The Comparative Market Analysis (CMA) for the 5th listing at 80 River Street is ready. You can view it through the following link:

- [CMA for 80 RIVER ST](https://80-river-st.rechat.site)"
4e47dfbf0a3c2496,Create a CMA for 360 Shore Road,"To create the Comparative Market Analysis (CMA) for 360 Shore Road, please select one of the following listings:

1. **Listing 1**
   - **Price:** $789,000
   - **MLS Number:** 3435897
   - **Status:** Active
   - **MLS:** ONEKEY
   - **Beds:** 2
   - **Baths:** 2
   - **Unit:** 2K
   - **Address:** 360 Shore Road Unit 2K

2. **Listing 2**
   - **Price:** $589,000
   - **MLS Number:** 3526798
   - **Status:** Active
   - **MLS:** ONEKEY
   - **Beds:** 1
   - **Baths:** 2
   - **Unit:** 3I
   - **Address:** 360 Shore Road Unit 3I

3. **Listing 3**
   - **Price:** $629,000
   - **MLS Number:** 3488865
   - **Status:** Active
   - **MLS:** ONEKEY
   - **Beds:** 1
   - **Baths:** 1.1
   - **Unit:** 4G
   - **Address:** 360 Shore Road Unit 4G

Please specify which listing you would like to use for the CMA."
f331e242a36af057,Create a CMA for 360 Shore Road,"I've created the Comparative Market Analysis (CMA) for the listing at 360 Shore Road Unit 3I. You can view the detailed CMA using the following link:

[CMA for 360 Shore Road Unit 3I](https://360-shore-road-unit-3i.rechat.site)

Is there anything else you would like to do?"
e3004277fd62f004,Can you please make a market analysic for 9960 41st St,"I found two possible listings for the address 9960 41st St:

1. Listing on MLS MIAMI - 3 beds, 2 baths, priced at $699,000
2. Listing on MLS SEF - 3 beds, 2 baths, priced at $699,000

Which listing do you want to use for the market analysis?"
d5f25020cf3b6176,Can you please make a market analysic for 9960 41st St,"The Comparative Market Analysis (CMA) for the property located at 9960 SW 41st St is ready. You can view it [here](https://9960-sw-41st-st.rechat.site).

Is there anything else you would like to add or need assistance with?"
7768035c6aee643d,Make a CMA for 41 Main Street,"Please select the listing you would like to use for the CMA:

1. **1st listing**
   - **Price**: $3490
   - **MLS Number**: 3527543
   - **Status**: Active
   - **MLS**: ONEKEY
   - **Beds**: 2
   - **Baths**: 2
   - **Address**: 41 Main Street

2. **2nd listing**
   - **Price**: $4800
   - **MLS Number**: 3487142
   - **Status**: Active
   - **MLS**: ONEKEY
   - **Beds**: N/A
   - **Baths**: N/A
   - **Address**: 41 Main Street

Please let me know which one you'd like to proceed with."
e864e9025742ac7c,Make a CMA for 41 Main Street,The Comparative Market Analysis (CMA) for 41 Main Street is ready. You can view it [here](http://41-main-street.rechat.site).
e96322302fbf132a,Prepare a CMA for 43 Lakeview Circle,"I've found two listings for 43 Lakeview Circle. Could you please specify which one you want to use for the Comparative Market Analysis (CMA)?

1. **1st listing**
   - Price: $320,000
   - MLS Number: 219105703DA
   - Status: Active
   - MLS: CRMLS
   - Beds: 2
   - Baths: 1.1

2. **2nd listing**
   - Price: $320,000
   - MLS Number: 219105703
   - Status: Active
   - MLS: GPS
   - Beds: 2
   - Baths: 1.1

Please let me know your preference."
89bff16bd270de65,Prepare a CMA for 43 Lakeview Circle,The Comparative Market Analysis (CMA) for 43 Lakeview Circle has been created. You can view it [here](http://43-lakeview-circle.rechat.site).
bcd544fe8d2e69fa,Create a CMA for 5287 Images Circle,"Please select the listing you want to use for the Comparative Market Analysis (CMA):

1. **1st listing**
   - **MLS Number:** O6172390
   - **Price:** $159,000
   - **Status:** Active
   - **Beds:** 1
   - **Baths:** 1
   - **Address:** 5287 Images CIRCLE Unit 104

2. **2nd listing**
   - **MLS Number:** O6052904
   - **Price:** $620,000
   - **Status:** Active
   - **Beds:** 1
   - **Baths:** 1
   - **Address:** 5287 Images CIRCLE Unit 203

Please let me know your choice."
16d9c18f72e8ec79,Create a CMA for 5287 Images Circle,"The Comparative Market Analysis (CMA) for 5287 Images Circle, Unit 203 is now available. You can view it [here](https://5287-images-circle-unit-203.rechat.site).

Would you like to do anything else?"
92b741a8fed5bcb7,Can you please make a market analysis for 748 Lynnwood Farms Drive,"I have found two listings for 748 Lynnwood Farms Drive. Please select which one you would like to use for the market analysis:

1. Listing with MLS Number CAR4085265, priced at $1,999,000, currently Active.
2. Listing with MLS Number CAR4092266, priced at $1,999,000, currently Active.

Please let me know which one to proceed with."
8a8cce9457a48020,Can you please make a market analysis for 748 Lynnwood Farms Drive,"The Comparative Market Analysis (CMA) for 748 Lynnwood Farms Drive has been created. You can view it [here](http://748-lynnwood-farms-drive.rechat.site).

Please let me know if there's anything else I can assist you with!"
0b407c6fd2855bce,Make a CMA for 410 Central Avenue,"I found two listings for 410 Central Avenue. Please choose one to create the Comparative Market Analysis (CMA):

1. **1st listing**
   - Price: $1,099,999
   - MLS Number: 22322281
   - Status: Active
   - Beds: 2
   - Baths: 2
   - Address: 410 Central Avenue SE Unit 3N

2. **2nd listing**
   - Price: $999,999
   - MLS Number: 22322270
   - Status: Active
   - Beds: 2
   - Baths: 2
   - Address: 410 Central Avenue SE Unit 2S

Please indicate your preference."
28b01507d25b304a,Make a CMA for 410 Central Avenue,The Comparative Market Analysis (CMA) for 410 Central Avenue SE Unit 2S has been created. You can view it [here](http://410-central-avenue-se-unit-2s.rechat.site).
0abf31bd34927541,Can you please make a market analysis for 142-152 Hills Road,"I found two similar listings at 142-152 Hills Road. Please choose one of the following options for your market analysis:

1. 1st listing:
   - Price: $8,250
   - MLS Number: 3485332
   - Status: Active
   - Address: 142-152 West Hills Road

2. 2nd listing:
   - Price: $11,550
   - MLS Number: 3485334
   - Status: Active
   - Address: 142-152 West Hills Road

Which one would you like to use?"
